suspicion_rank,customer_id,customer_name,customer_email,customer_country,customer_city,customer_store_id,last_payment_store_id,window_start,window_end,window_payment_count,window_payment_sum,hist_payment_count,hist_payment_sum_30d,avg_daily_payment_count_30d,avg_daily_payment_sum_30d,count_ratio_to_norm,sum_ratio_to_norm,deviation_score,last_payment_id,last_payment_date,last_payment_amount,last_payment_staff_id,last_payment_staff_name
5927,257,MARSHA DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,Mozambique,Beira,2,2,2005-07-29 04:45:25.000,2005-07-30 04:45:25,3,16.97,13,61.87,0.4333,2.0623,6.9231,8.2285,6.9231,6939,2005-07-30 03:14:53.000,6.99,2,Jon Stephens
5928,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,United States,Lancaster,2,2,2005-08-20 06:20:42.000,2005-08-21 06:20:42,3,17.97,13,65.87,0.4333,2.1957,6.9231,8.1843,6.9231,3023,2005-08-20 22:08:55.000,5.99,2,Jon Stephens
5929,66,JANICE WARD,JANICE.WARD@sakilacustomer.org,Sweden,Malm,2,2,2005-07-10 21:12:16.000,2005-07-11 21:12:16,3,15.97,13,58.87,0.4333,1.9623,6.9231,8.1383,6.9231,1805,2005-07-11 20:21:18.000,5.99,2,Jon Stephens
5930,41,STEPHANIE MITCHELL,STEPHANIE.MITCHELL@sakilacustomer.org,Armenia,Yerevan,1,2,2005-07-31 19:27:02.000,2005-08-01 19:27:02,3,15.97,13,59.87,0.4333,1.9957,6.9231,8.0023,6.9231,1141,2005-08-01 10:45:51.000,4.99,2,Jon Stephens
5931,373,LOUIS LEONE,LOUIS.LEONE@sakilacustomer.org,Philippines,Tanauan,1,2,2005-08-16 23:51:06.000,2005-08-17 23:51:06,3,15.97,13,60.87,0.4333,2.029,6.9231,7.8709,6.9231,10112,2005-08-17 17:59:19.000,3.99,2,Jon Stephens
5932,559,EVERETT BANDA,EVERETT.BANDA@sakilacustomer.org,Egypt,Bilbays,2,2,2005-08-01 17:03:28.000,2005-08-02 17:03:28,3,11.97,13,45.87,0.4333,1.529,6.9231,7.8286,6.9231,14982,2005-08-02 09:22:57.000,1.99,2,Jon Stephens
5932,520,MITCHELL WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,Vietnam,Nha Trang,2,2,2005-08-19 23:38:02.000,2005-08-20 23:38:02,3,11.97,13,45.87,0.4333,1.529,6.9231,7.8286,6.9231,14014,2005-08-20 10:55:28.000,5.99,2,Jon Stephens
5934,279,DIANNE SHELTON,DIANNE.SHELTON@sakilacustomer.org,Iran,Tabriz,2,1,2005-08-21 21:27:43.000,2005-08-22 21:27:43,3,14.97,13,57.87,0.4333,1.929,6.9231,7.7605,6.9231,7580,2005-08-22 00:29:39.000,4.99,1,Mike Hillyer
5935,273,PRISCILLA LOWE,PRISCILLA.LOWE@sakilacustomer.org,Mexico,Salamanca,2,2,2005-08-20 18:05:12.000,2005-08-21 18:05:12,3,13.97,13,55.87,0.4333,1.8623,6.9231,7.5013,6.9231,7398,2005-08-21 16:10:50.000,2.99,2,Jon Stephens
5936,90,RUBY WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,China,Meixian,2,2,2005-08-01 19:07:08.000,2005-08-02 19:07:08,3,14.97,13,59.87,0.4333,1.9957,6.9231,7.5013,6.9231,2459,2005-08-02 13:02:11.000,4.99,2,Jon Stephens
5937,308,THOMAS GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,United States,Kansas City,1,2,2005-08-22 17:48:28.000,2005-08-23 17:48:28,3,12.97,13,52.87,0.4333,1.7623,6.9231,7.3596,6.9231,8380,2005-08-23 15:03:13.000,2.99,2,Jon Stephens
5938,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,Poland,Czestochowa,1,1,2005-08-02 08:48:31.000,2005-08-03 08:48:31,3,12.97,13,52.87,0.4333,1.7623,6.9231,7.3596,6.9231,15331,2005-08-02 20:00:09.000,4.99,1,Mike Hillyer
5939,197,SUE PETERS,SUE.PETERS@sakilacustomer.org,China,Changzhou,2,1,2005-08-02 12:20:42.000,2005-08-03 12:20:42,3,12.97,13,53.87,0.4333,1.7957,6.9231,7.2229,6.9231,5347,2005-08-02 22:09:05.000,2.99,1,Mike Hillyer
5939,392,SEAN DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,Ethiopia,Addis Abeba,2,2,2005-08-21 04:51:51.000,2005-08-22 04:51:51,3,12.97,13,53.87,0.4333,1.7957,6.9231,7.2229,6.9231,10640,2005-08-21 11:51:10.000,5.99,2,Jon Stephens
5941,469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,Spain,Ourense (Orense),2,1,2005-08-17 20:18:06.000,2005-08-18 20:18:06,3,12.97,13,53.87,0.4333,1.7957,6.9231,7.2229,6.9231,12682,2005-08-18 17:55:38.000,6.99,1,Mike Hillyer
5942,487,HECTOR POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,Russian Federation,Pjatigorsk,2,2,2005-07-31 21:30:46.000,2005-08-01 21:30:46,3,10.97,13,45.87,0.4333,1.529,6.9231,7.1746,6.9231,13156,2005-08-01 12:56:38.000,6.99,2,Jon Stephens
5943,297,SHERRI RHODES,SHERRI.RHODES@sakilacustomer.org,India,Ahmadnagar,1,1,2005-08-19 19:59:21.000,2005-08-20 19:59:21,3,9.97,13,41.87,0.4333,1.3957,6.9231,7.1435,6.9231,8076,2005-08-20 15:39:42.000,1.99,1,Mike Hillyer
5944,186,HOLLY FOX,HOLLY.FOX@sakilacustomer.org,India,Haldia,2,2,2005-08-20 14:47:02.000,2005-08-21 14:47:02,3,11.97,13,50.87,0.4333,1.6957,6.9231,7.0592,6.9231,5067,2005-08-21 04:57:15.000,4.99,2,Jon Stephens
5945,363,ROY WHITING,ROY.WHITING@sakilacustomer.org,Kenya,Nyeri,2,1,2005-08-22 07:32:23.000,2005-08-23 07:32:23,3,15.97,13,67.87,0.4333,2.2623,6.9231,7.0591,6.9231,9834,2005-08-22 20:44:55.000,4.99,1,Mike Hillyer
5946,444,MARCUS HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,Estonia,Tartu,2,2,2005-08-22 17:58:27.000,2005-08-23 17:58:27,3,10.97,13,46.87,0.4333,1.5623,6.9231,7.0215,6.9231,11998,2005-08-23 14:55:47.000,4.99,2,Jon Stephens
5947,373,LOUIS LEONE,LOUIS.LEONE@sakilacustomer.org,Philippines,Tanauan,1,1,2005-07-30 23:26:03.000,2005-07-31 23:26:03,3,12.97,13,55.87,0.4333,1.8623,6.9231,6.9644,6.9231,10106,2005-07-31 18:01:36.000,6.99,1,Mike Hillyer
5948,479,ZACHARY HITE,ZACHARY.HITE@sakilacustomer.org,United States,Akron,1,2,2005-07-31 07:23:11.000,2005-08-01 07:23:11,3,15.97,13,68.87,0.4333,2.2957,6.9231,6.9566,6.9231,12949,2005-08-01 04:13:33.000,4.99,2,Jon Stephens
5949,337,JERRY JORDON,JERRY.JORDON@sakilacustomer.org,Japan,Onomichi,1,1,2005-06-17 12:03:28.000,2005-06-18 12:03:28,1,5.99,4,25.96,0.1333,0.8653,7.5,6.9222,6.9222,9101,2005-06-17 12:03:28.000,5.99,1,Mike Hillyer
5950,47,FRANCES PARKER,FRANCES.PARKER@sakilacustomer.org,Brazil,Juazeiro do Norte,1,2,2005-07-29 23:52:01.000,2005-07-30 23:52:01,2,8.98,8,38.92,0.2667,1.2973,7.5,6.9219,6.9219,1305,2005-07-30 15:07:04.000,4.99,2,Jon Stephens
5951,160,ERIN DUNN,ERIN.DUNN@sakilacustomer.org,Russian Federation,Ljubertsy,2,1,2005-07-31 20:17:09.000,2005-08-01 20:17:09,2,5.98,8,25.92,0.2667,0.864,7.5,6.9213,6.9213,4357,2005-08-01 04:16:16.000,2.99,1,Mike Hillyer
5952,7,MARIA MILLER,MARIA.MILLER@sakilacustomer.org,Yugoslavia,Kragujevac,1,1,2005-06-20 01:50:56.000,2005-06-21 01:50:56,2,5.98,8,25.92,0.2667,0.864,7.5,6.9213,6.9213,183,2005-06-20 10:11:53.000,0.99,1,Mike Hillyer
5952,370,WAYNE TRUONG,WAYNE.TRUONG@sakilacustomer.org,India,Gulbarga,2,1,2005-08-17 16:23:04.000,2005-08-18 16:23:04,2,5.98,8,25.92,0.2667,0.864,7.5,6.9213,6.9213,10012,2005-08-18 07:05:06.000,4.99,1,Mike Hillyer
5954,473,JORGE OLIVARES,JORGE.OLIVARES@sakilacustomer.org,Indonesia,Lhokseumawe,2,1,2005-06-17 20:53:42.000,2005-06-18 20:53:42,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,12783,2005-06-17 20:53:42.000,2.99,1,Mike Hillyer
5954,282,JENNY CASTRO,JENNY.CASTRO@sakilacustomer.org,Puerto Rico,Ponce,2,2,2005-06-18 00:29:51.000,2005-06-19 00:29:51,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,7629,2005-06-18 00:29:51.000,2.99,2,Jon Stephens
5954,228,ALLISON STANLEY,ALLISON.STANLEY@sakilacustomer.org,Cambodia,Phnom Penh,2,2,2005-06-20 05:05:53.000,2005-06-21 05:05:53,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,6138,2005-06-20 05:05:53.000,2.99,2,Jon Stephens
5954,135,JUANITA MASON,JUANITA.MASON@sakilacustomer.org,India,Pune,2,2,2005-06-20 05:22:18.000,2005-06-21 05:22:18,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,3640,2005-06-20 05:22:18.000,2.99,2,Jon Stephens
5954,292,MISTY LAMBERT,MISTY.LAMBERT@sakilacustomer.org,United Arab Emirates,Sharja,2,2,2005-06-21 09:08:44.000,2005-06-22 09:08:44,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,7899,2005-06-21 09:08:44.000,2.99,2,Jon Stephens
5954,275,CAROLE BARNETT,CAROLE.BARNETT@sakilacustomer.org,United States,Peoria,2,1,2005-06-21 11:30:47.000,2005-06-22 11:30:47,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,7441,2005-06-21 11:30:47.000,2.99,1,Mike Hillyer
5954,524,JARED ELY,JARED.ELY@sakilacustomer.org,Indonesia,Purwakarta,1,2,2005-06-21 21:12:13.000,2005-06-22 21:12:13,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,14102,2005-06-21 21:12:13.000,2.99,2,Jon Stephens
5954,42,CAROLYN PEREZ,CAROLYN.PEREZ@sakilacustomer.org,Thailand,Pak Kret,2,2,2005-07-07 21:09:38.000,2005-07-08 21:09:38,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,1154,2005-07-07 21:09:38.000,2.99,2,Jon Stephens
5954,502,BRETT CORNWELL,BRETT.CORNWELL@sakilacustomer.org,India,Siliguri (Shiliguri),1,1,2005-07-08 07:05:50.000,2005-07-09 07:05:50,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,13519,2005-07-08 07:05:50.000,2.99,1,Mike Hillyer
5954,361,LAWRENCE LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,Cameroon,Yaound,2,2,2005-07-09 08:46:18.000,2005-07-10 08:46:18,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,9749,2005-07-09 08:46:18.000,2.99,2,Jon Stephens
5954,252,MATTIE HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,United Kingdom,London,2,2,2005-07-10 03:03:38.000,2005-07-11 03:03:38,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,6794,2005-07-10 03:03:38.000,2.99,2,Jon Stephens
5954,480,COREY HAUSER,COREY.HAUSER@sakilacustomer.org,Turkey,Gaziantep,1,1,2005-07-11 11:37:52.000,2005-07-12 11:37:52,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,12964,2005-07-11 11:37:52.000,2.99,1,Mike Hillyer
5954,255,IRMA PEARSON,IRMA.PEARSON@sakilacustomer.org,Philippines,Hagonoy,2,1,2005-07-28 01:31:45.000,2005-07-29 01:31:45,1,2.99,4,12.96,0.1333,0.432,7.5,6.9213,6.9213,6879,2005-07-28 01:31:45.000,2.99,1,Mike Hillyer
5967,158,VERONICA STONE,VERONICA.STONE@sakilacustomer.org,United States,Greensboro,1,2,2005-07-11 23:29:14.000,2005-07-12 23:29:14,2,8.98,7,38.93,0.2333,1.2977,8.5714,6.9201,6.9201,4302,2005-07-12 21:46:33.000,5.99,2,Jon Stephens
5968,396,EARL SHANKS,EARL.SHANKS@sakilacustomer.org,Japan,Iwatsuki,1,2,2005-07-31 21:31:49.000,2005-08-01 21:31:49,3,8.97,11,38.89,0.3667,1.2963,8.1818,6.9195,6.9195,10730,2005-08-01 14:49:41.000,0.99,2,Jon Stephens
5969,485,CLYDE TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,China,Shaoguan,1,1,2005-07-30 07:07:39.000,2005-07-31 07:07:39,4,11.96,14,51.86,0.4667,1.7287,8.5714,6.9186,6.9186,13105,2005-07-31 02:32:00.000,0.99,1,Mike Hillyer
5970,515,ANDRE RAPP,ANDRE.RAPP@sakilacustomer.org,Chile,Coquimbo,1,2,2005-07-31 22:54:30.000,2005-08-01 22:54:30,2,5.98,7,25.93,0.2333,0.8643,8.5714,6.9186,6.9186,13876,2005-08-01 18:53:48.000,0.99,2,Jon Stephens
5971,542,LONNIE TIRADO,LONNIE.TIRADO@sakilacustomer.org,Indonesia,Pangkal Pinang,2,2,2005-07-29 10:29:16.000,2005-07-30 10:29:16,2,8.98,6,38.94,0.2,1.298,10.0,6.9183,6.9183,14588,2005-07-29 11:02:08.000,3.99,2,Jon Stephens
5972,141,DEBBIE REYES,DEBBIE.REYES@sakilacustomer.org,Japan,Fukuyama,1,1,2005-07-31 06:47:13.000,2005-08-01 06:47:13,3,8.97,10,38.9,0.3333,1.2967,9.0,6.9177,6.9177,3815,2005-08-01 06:34:29.000,1.99,1,Mike Hillyer
5973,575,ISAAC OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,Mexico,Cuernavaca,2,2,2005-07-30 01:08:33.000,2005-07-31 01:08:33,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,15409,2005-07-30 04:39:19.000,4.99,2,Jon Stephens
5974,406,NATHAN RUNYON,NATHAN.RUNYON@sakilacustomer.org,"Virgin Islands, U.S.",Charlotte Amalie,1,2,2005-07-28 18:05:06.000,2005-07-29 18:05:06,3,8.97,9,38.91,0.3,1.297,10.0,6.916,6.916,10992,2005-07-29 14:07:59.000,0.99,2,Jon Stephens
5975,170,BEATRICE ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,India,Udaipur,1,1,2005-07-09 05:12:07.000,2005-07-10 05:12:07,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,4614,2005-07-10 03:50:47.000,4.99,1,Mike Hillyer
5976,291,TONI HOLT,TONI.HOLT@sakilacustomer.org,United States,Roanoke,1,1,2005-06-15 01:10:35.000,2005-06-16 01:10:35,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,7875,2005-06-15 01:10:35.000,2.99,1,Mike Hillyer
5976,87,WANDA PATTERSON,WANDA.PATTERSON@sakilacustomer.org,Colombia,Sincelejo,1,1,2005-06-17 04:45:41.000,2005-06-18 04:45:41,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,2361,2005-06-17 04:45:41.000,2.99,1,Mike Hillyer
5976,536,FERNANDO CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,South Korea,Tonghae,2,2,2005-06-17 09:08:58.000,2005-06-18 09:08:58,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,14431,2005-06-17 09:08:58.000,2.99,2,Jon Stephens
5976,114,GRACE ELLIS,GRACE.ELLIS@sakilacustomer.org,Germany,Duisburg,2,1,2005-06-17 15:36:12.000,2005-06-18 15:36:12,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,3061,2005-06-17 15:36:12.000,2.99,1,Mike Hillyer
5976,578,WILLARD LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,Mexico,Carmen,2,1,2005-06-21 07:46:57.000,2005-06-22 07:46:57,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,15488,2005-06-21 07:46:57.000,2.99,1,Mike Hillyer
5976,255,IRMA PEARSON,IRMA.PEARSON@sakilacustomer.org,Philippines,Hagonoy,2,2,2005-06-21 20:06:51.000,2005-06-22 20:06:51,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,6874,2005-06-21 20:06:51.000,2.99,2,Jon Stephens
5976,276,BRANDY GRAVES,BRANDY.GRAVES@sakilacustomer.org,United States,Warren,1,2,2005-07-06 10:51:28.000,2005-07-07 10:51:28,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,7472,2005-07-06 10:51:28.000,2.99,2,Jon Stephens
5976,60,MILDRED BAILEY,MILDRED.BAILEY@sakilacustomer.org,India,Jaipur,1,1,2005-07-06 16:49:43.000,2005-07-07 16:49:43,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,1653,2005-07-06 16:49:43.000,2.99,1,Mike Hillyer
5976,81,ANDREA HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,Madagascar,Mahajanga,1,1,2005-07-06 18:31:20.000,2005-07-07 18:31:20,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,2200,2005-07-06 18:31:20.000,2.99,1,Mike Hillyer
5976,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,Poland,Czestochowa,1,1,2005-07-08 06:49:10.000,2005-07-09 06:49:10,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,15316,2005-07-08 06:49:10.000,2.99,1,Mike Hillyer
5976,124,SHEILA WELLS,SHEILA.WELLS@sakilacustomer.org,Turkey,Ktahya,1,1,2005-07-10 03:30:17.000,2005-07-11 03:30:17,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,3343,2005-07-10 03:30:17.000,2.99,1,Mike Hillyer
5976,22,LAURA RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,Morocco,Sal,1,1,2005-07-10 15:48:19.000,2005-07-11 15:48:19,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,585,2005-07-10 15:48:19.000,2.99,1,Mike Hillyer
5976,466,LEO EBERT,LEO.EBERT@sakilacustomer.org,China,Dongying,1,2,2005-07-27 04:25:25.000,2005-07-28 04:25:25,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,12568,2005-07-27 04:25:25.000,2.99,2,Jon Stephens
5976,543,LANCE PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,Morocco,Beni-Mellal,1,2,2005-07-27 13:03:14.000,2005-07-28 13:03:14,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,14605,2005-07-27 13:03:14.000,2.99,2,Jon Stephens
5976,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,Germany,Witten,1,2,2005-07-28 00:02:15.000,2005-07-29 00:02:15,1,2.99,3,12.97,0.1,0.4323,10.0,6.916,6.916,5456,2005-07-28 00:02:15.000,2.99,2,Jon Stephens
5991,1,MARY SMITH,MARY.SMITH@sakilacustomer.org,Japan,Sasebo,1,2,2005-06-18 08:41:48.000,2005-06-19 08:41:48,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,8,2005-06-18 13:33:59.000,0.99,2,Jon Stephens
5991,444,MARCUS HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,Estonia,Tartu,2,1,2005-07-06 00:02:08.000,2005-07-07 00:02:08,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,11978,2005-07-06 01:39:08.000,0.99,1,Mike Hillyer
5991,447,CLIFFORD BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,Russian Federation,Nabereznyje Telny,1,1,2005-07-09 16:54:06.000,2005-07-10 16:54:06,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,12065,2005-07-10 11:37:28.000,0.99,1,Mike Hillyer
5991,577,CLIFTON MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,Taiwan,Tanshui,2,2,2005-07-12 03:11:23.000,2005-07-13 03:11:23,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,15466,2005-07-12 04:39:43.000,2.99,2,Jon Stephens
5991,415,GLENN PULLEN,GLENN.PULLEN@sakilacustomer.org,Netherlands,Amersfoort,1,1,2005-07-28 00:37:44.000,2005-07-29 00:37:44,2,5.98,6,25.94,0.2,0.8647,10.0,6.916,6.916,11226,2005-07-28 05:52:23.000,4.99,1,Mike Hillyer
5996,54,TERESA ROGERS,TERESA.ROGERS@sakilacustomer.org,Japan,Iwakuni,1,2,2005-08-19 00:51:28.000,2005-08-20 00:51:28,3,8.97,8,38.92,0.2667,1.2973,11.25,6.9142,6.9142,1508,2005-08-19 19:16:18.000,2.99,2,Jon Stephens
5997,215,JESSIE BANKS,JESSIE.BANKS@sakilacustomer.org,Bulgaria,Stara Zagora,2,2,2005-07-31 00:43:26.000,2005-08-01 00:43:26,2,5.98,5,25.95,0.1667,0.865,12.0,6.9133,6.9133,5846,2005-07-31 03:54:43.000,4.99,2,Jon Stephens
5998,22,LAURA RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,Morocco,Sal,1,1,2005-07-30 20:38:05.000,2005-07-31 20:38:05,2,5.98,5,25.95,0.1667,0.865,12.0,6.9133,6.9133,589,2005-07-31 03:01:11.000,4.99,1,Mike Hillyer
5999,181,ANA BRADLEY,ANA.BRADLEY@sakilacustomer.org,United States,Memphis,2,1,2005-07-27 16:02:52.000,2005-07-28 16:02:52,2,5.98,4,25.96,0.1333,0.8653,15.0,6.9106,6.9106,4924,2005-07-28 01:02:40.000,4.99,1,Mike Hillyer
6000,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,Hungary,Szkesfehrvr,1,1,2005-06-15 21:13:38.000,2005-06-16 21:13:38,1,2.99,2,12.98,0.0667,0.4327,15.0,6.9106,6.9106,15846,2005-06-15 21:13:38.000,2.99,1,Mike Hillyer
6000,71,KATHY JAMES,KATHY.JAMES@sakilacustomer.org,Philippines,Baybay,1,2,2005-06-17 02:38:28.000,2005-06-18 02:38:28,1,2.99,2,12.98,0.0667,0.4327,15.0,6.9106,6.9106,1912,2005-06-17 02:38:28.000,2.99,2,Jon Stephens
6000,199,BETH FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,Vietnam,Haiphong,2,1,2005-06-17 05:11:27.000,2005-06-18 05:11:27,1,2.99,2,12.98,0.0667,0.4327,15.0,6.9106,6.9106,5395,2005-06-17 05:11:27.000,2.99,1,Mike Hillyer
6000,541,DARREN WINDHAM,DARREN.WINDHAM@sakilacustomer.org,Italy,Livorno,2,2,2005-06-17 10:34:59.000,2005-06-18 10:34:59,1,2.99,2,12.98,0.0667,0.4327,15.0,6.9106,6.9106,14555,2005-06-17 10:34:59.000,2.99,2,Jon Stephens
6000,318,BRIAN WYMAN,BRIAN.WYMAN@sakilacustomer.org,Poland,Bydgoszcz,1,1,2005-06-19 09:39:27.000,2005-06-20 09:39:27,1,2.99,2,12.98,0.0667,0.4327,15.0,6.9106,6.9106,8613,2005-06-19 09:39:27.000,2.99,1,Mike Hillyer
6000,41,STEPHANIE MITCHELL,STEPHANIE.MITCHELL@sakilacustomer.org,Armenia,Yerevan,1,2,2005-07-06 15:52:03.000,2005-07-07 15:52:03,1,2.99,2,12.98,0.0667,0.4327,15.0,6.9106,6.9106,1126,2005-07-06 15:52:03.000,2.99,2,Jon Stephens
6006,33,ANNA HILL,ANNA.HILL@sakilacustomer.org,Italy,Alessandria,2,1,2005-07-09 20:49:12.000,2005-07-10 20:49:12,2,5.98,3,25.97,0.1,0.8657,20.0,6.908,6.908,912,2005-07-10 11:14:48.000,4.99,1,Mike Hillyer
6007,119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,Egypt,Shubra al-Khayma,1,2,2005-08-21 19:42:36.000,2005-08-22 19:42:36,4,16.96,17,73.83,0.5667,2.461,7.0588,6.8915,6.8915,3219,2005-08-22 15:23:59.000,6.99,2,Jon Stephens
6008,302,MICHAEL SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,China,Tiefa,1,2,2005-08-23 05:37:13.000,2005-08-24 05:37:13,4,16.96,16,73.84,0.5333,2.4613,7.5,6.8906,6.8906,8216,2005-08-23 20:22:17.000,6.99,2,Jon Stephens
6009,546,KELLY KNOTT,KELLY.KNOTT@sakilacustomer.org,China,Sanya,1,2,2005-06-15 00:42:17.000,2005-06-16 00:42:17,2,2.98,2,12.98,0.0667,0.4327,30.0,6.8875,6.8875,14663,2005-06-15 16:31:59.000,0.99,2,Jon Stephens
6010,125,ETHEL WEBB,ETHEL.WEBB@sakilacustomer.org,South Africa,Boksburg,1,2,2005-08-17 12:55:31.000,2005-08-18 12:55:31,4,13.96,15,60.85,0.5,2.0283,8.0,6.8825,6.8825,3382,2005-08-18 04:16:15.000,2.99,2,Jon Stephens
6011,314,GEORGE LINTON,GEORGE.LINTON@sakilacustomer.org,Brazil,Sorocaba,1,2,2005-08-19 11:47:38.000,2005-08-20 11:47:38,3,10.97,11,47.89,0.3667,1.5963,8.1818,6.872,6.872,8530,2005-08-20 04:07:21.000,3.99,2,Jon Stephens
6012,286,VELMA LUCAS,VELMA.LUCAS@sakilacustomer.org,Nigeria,Effon-Alaiye,1,1,2005-07-27 15:06:05.000,2005-07-28 15:06:05,3,10.97,10,47.9,0.3333,1.5967,9.0,6.8706,6.8706,7749,2005-07-28 04:39:09.000,6.99,1,Mike Hillyer
6013,191,JEANETTE GREENE,JEANETTE.GREENE@sakilacustomer.org,Russian Federation,Novoterkassk,1,2,2005-07-31 16:17:39.000,2005-08-01 16:17:39,2,7.98,8,34.92,0.2667,1.164,7.5,6.8557,6.8557,5193,2005-08-01 12:06:35.000,2.99,2,Jon Stephens
6014,277,OLGA JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,Nigeria,Ogbomosho,2,1,2005-07-06 19:11:43.000,2005-07-07 19:11:43,2,7.98,8,34.92,0.2667,1.164,7.5,6.8557,6.8557,7505,2005-07-07 15:47:10.000,4.99,1,Mike Hillyer
6014,307,JOSEPH JOY,JOSEPH.JOY@sakilacustomer.org,Brazil,Angra dos Reis,2,1,2005-07-08 03:03:12.000,2005-07-09 03:03:12,2,7.98,8,34.92,0.2667,1.164,7.5,6.8557,6.8557,8339,2005-07-08 19:13:50.000,4.99,1,Mike Hillyer
6014,199,BETH FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,Vietnam,Haiphong,2,2,2005-07-12 11:37:45.000,2005-07-13 11:37:45,2,7.98,8,34.92,0.2667,1.164,7.5,6.8557,6.8557,5403,2005-07-12 16:23:25.000,4.99,2,Jon Stephens
6014,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,Turkey,Usak,1,1,2005-08-18 22:11:37.000,2005-08-19 22:11:37,2,7.98,8,34.92,0.2667,1.164,7.5,6.8557,6.8557,5544,2005-08-19 10:27:25.000,0.99,1,Mike Hillyer
6018,535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,Chad,NDjamna,1,1,2005-07-29 06:03:30.000,2005-07-30 06:03:30,2,7.98,7,34.93,0.2333,1.1643,8.5714,6.8537,6.8537,14410,2005-07-29 14:47:45.000,4.99,1,Mike Hillyer
