month,customer_id,customer_name,city,country,window_start,window_end,suspicious_7d_payment_sum,suspicious_7d_payment_count,avg_30d_payment_sum,avg_30d_payment_count,staff_count,store_count,amount_exceedance_ratio,count_exceedance_ratio,customer_month_rank
2005-08,392,SEAN DOUGLASS,Addis Abeba,Ethiopia,2005-08-15,2005-08-21,43.91,9,5.35,1.63,2,2,8.21,5.51,93
2005-08,231,GEORGIA JACOBS,Uttarpara-Kotrung,India,2005-08-16,2005-08-22,39.91,9,4.89,1.17,2,2,8.16,7.71,94
2005-08,562,WALLACE SLONE,Sokoto,Nigeria,2005-08-17,2005-08-23,33.92,8,4.19,1.17,2,2,8.1,6.86,95
2005-08,381,BOBBY BOUDREAU,South Hill,Anguilla,2005-08-17,2005-08-23,42.89,11,5.35,2.1,2,2,8.02,5.24,96
2005-08,24,KIMBERLY LEE,Crdoba,Argentina,2005-08-16,2005-08-22,27.93,7,3.49,1.4,2,2,8.01,5.0,97
2005-08,62,JOAN COOPER,Saint Louis,United States,2005-08-17,2005-08-23,27.93,7,3.49,0.93,2,2,8.0,7.5,98
2005-08,364,BENJAMIN VARNEY,Guadalajara,Mexico,2005-08-16,2005-08-22,27.92,8,3.49,0.93,2,2,8.0,8.57,99
2005-08,145,LUCILLE HOLMES,Soshanguve,South Africa,2005-08-15,2005-08-21,40.91,9,5.12,1.63,2,2,7.99,5.51,100
2005-08,551,CLAYTON BARBEE,Alvorada,Brazil,2005-08-16,2005-08-22,36.9,10,4.66,1.17,2,2,7.93,8.57,101
2005-08,596,ENRIQUE FORSYTHE,Patras,Greece,2005-08-17,2005-08-23,32.91,9,4.19,1.17,2,2,7.86,7.71,102
2005-08,520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-08-17,2005-08-23,48.87,13,6.28,1.87,2,2,7.78,6.96,103
2005-08,119,SHERRY MARSHALL,Shubra al-Khayma,Egypt,2005-08-17,2005-08-23,62.86,14,8.15,2.1,2,2,7.72,6.67,104
2005-08,496,TYLER WREN,Rizhao,China,2005-08-17,2005-08-23,33.93,7,4.42,0.93,2,2,7.67,7.5,105
2005-08,404,STANLEY SCROGGINS,Omiya,Japan,2005-08-16,2005-08-22,54.9,10,7.22,1.63,2,2,7.61,6.12,106
2005-08,425,FRANCIS SIKES,San Juan Bautista Tuxtepec,Mexico,2005-08-17,2005-08-23,22.94,6,3.02,1.63,2,2,7.6,3.67,107
2005-08,66,JANICE WARD,Malm,Sweden,2005-08-17,2005-08-23,38.9,10,5.12,1.4,2,2,7.6,7.14,108
2005-08,353,JONATHAN SCARBOROUGH,Pachuca de Soto,Mexico,2005-08-17,2005-08-23,22.93,7,3.02,0.93,2,2,7.58,7.5,109
2005-08,362,NICHOLAS BARFIELD,Belm,Brazil,2005-08-16,2005-08-22,59.9,10,7.91,2.33,2,2,7.57,4.29,110
2005-08,16,SANDRA MARTIN,Southend-on-Sea,United Kingdom,2005-08-15,2005-08-21,41.93,7,5.58,1.87,2,2,7.51,3.75,111
2005-08,234,CLAUDIA FULLER,Jalib al-Shuyukh,Kuwait,2005-08-01,2005-08-07,25.94,6,3.49,0.7,2,2,7.43,8.57,112
2005-08,466,LEO EBERT,Dongying,China,2005-08-17,2005-08-23,37.93,7,5.12,1.63,2,2,7.41,4.29,113
2005-08,422,MELVIN ELLINGTON,Laohekou,China,2005-08-16,2005-08-22,42.89,11,5.82,1.17,2,2,7.37,9.43,114
2005-08,544,CODY NOLEN,So Bernardo do Campo,Brazil,2005-08-17,2005-08-23,40.92,8,5.59,1.17,2,2,7.32,6.86,115
2005-08,394,CHRIS BROTHERS,Gijn,Spain,2005-08-15,2005-08-21,21.95,5,3.02,1.4,2,2,7.27,3.57,116
2005-08,550,GUY BROWNLEE,Zhoushan,China,2005-08-17,2005-08-23,59.89,11,8.38,2.33,2,2,7.15,4.71,117
2005-08,212,WILMA RICHARDS,Bellevue,United States,2005-08-17,2005-08-23,29.93,7,4.19,1.17,2,2,7.15,6.0,118
2005-08,117,EDITH MCDONALD,Gandhinagar,India,2005-08-17,2005-08-23,24.93,7,3.49,0.93,2,2,7.14,7.5,119
2005-08,166,LYNN PAYNE,Lilongwe,Malawi,2005-08-17,2005-08-23,42.91,9,6.06,0.93,2,2,7.08,9.64,120
2005-08,328,JEFFREY SPEAR,Ciparay,Indonesia,2005-08-17,2005-08-23,37.9,10,5.35,1.4,2,2,7.08,7.14,121
2005-08,43,CHRISTINE ROBERTS,Faaa,French Polynesia,2005-08-17,2005-08-23,32.93,7,4.66,0.93,2,2,7.07,7.5,122
2005-08,171,DOLORES WAGNER,Ipoh,Malaysia,2005-08-17,2005-08-23,32.92,8,4.66,0.93,2,2,7.07,8.57,123
2005-08,450,JAY ROBB,Surakarta,Indonesia,2005-08-16,2005-08-22,27.92,8,3.95,1.4,2,2,7.06,5.71,124
2005-08,194,KRISTEN CHAVEZ,Hino,Japan,2005-08-17,2005-08-23,22.95,5,3.26,0.47,2,2,7.04,10.71,125
2005-08,182,RENEE LANE,Compton,United States,2005-08-16,2005-08-22,33.93,7,4.89,1.17,2,2,6.94,6.0,126
2005-08,266,NORA HERRERA,Salzburg,Austria,2005-08-16,2005-08-22,49.87,13,7.22,1.4,2,2,6.91,9.29,127
2005-08,468,TIM CARY,Bijapur,India,2005-08-17,2005-08-23,60.87,13,8.85,1.63,2,2,6.88,7.96,128
2005-08,263,HILDA HOPKINS,Mandaluyong,Philippines,2005-08-17,2005-08-23,47.92,8,6.98,1.63,2,2,6.86,4.9,129
2005-08,104,RITA GRAHAM,Toulon,France,2005-08-16,2005-08-22,23.92,8,3.49,0.93,2,2,6.85,8.57,130
2005-08,54,TERESA ROGERS,Iwakuni,Japan,2005-08-17,2005-08-23,42.9,10,6.29,1.17,2,2,6.82,8.57,131
2005-08,160,ERIN DUNN,Ljubertsy,Russian Federation,2005-08-17,2005-08-23,48.9,10,7.21,2.33,2,2,6.78,4.29,132
2005-08,126,ELLEN SIMPSON,Po,Brazil,2005-08-17,2005-08-23,40.9,10,6.06,1.17,2,2,6.75,8.57,133
2005-08,396,EARL SHANKS,Iwatsuki,Japan,2005-08-16,2005-08-22,43.91,9,6.51,2.1,2,2,6.74,4.29,134
2005-08,206,TERRI VASQUEZ,Blumenau,Brazil,2005-08-17,2005-08-23,46.91,9,6.98,1.63,2,2,6.72,5.51,135
2005-08,529,ERIK GUILLEN,Bhimavaram,India,2005-08-16,2005-08-22,46.89,11,6.99,1.4,2,2,6.71,7.86,136
2005-08,460,LEON BOSTIC,Florencia,Colombia,2005-08-17,2005-08-23,41.9,10,6.29,1.17,2,2,6.66,8.57,137
2005-08,455,JON WILES,El Alto,Bolivia,2005-08-17,2005-08-23,30.92,8,4.66,1.17,2,2,6.64,6.86,138
2005-08,255,IRMA PEARSON,Hagonoy,Philippines,2005-08-15,2005-08-21,30.93,7,4.66,0.93,2,2,6.64,7.5,139
2005-08,395,JOHNNY TURPIN,al-Qadarif,Sudan,2005-08-17,2005-08-23,16.94,6,2.56,0.47,2,2,6.61,12.86,140
2005-08,31,BRENDA WRIGHT,Kamarhati,India,2005-08-17,2005-08-23,19.96,4,3.02,1.17,2,2,6.61,3.43,141
2005-08,37,PAMELA BAKER,Nanyang,China,2005-08-17,2005-08-23,36.9,10,5.59,1.17,2,2,6.6,8.57,142
2005-08,133,PAULINE HENRY,Torren,Mexico,2005-08-17,2005-08-23,25.93,7,3.95,1.63,2,2,6.56,4.29,143
2005-08,74,DENISE KELLY,Rio Claro,Brazil,2005-08-17,2005-08-23,34.89,11,5.36,1.17,2,2,6.52,9.43,144
2005-08,247,STELLA MORENO,Coacalco de Berriozbal,Mexico,2005-08-17,2005-08-23,32.94,6,5.12,1.4,2,2,6.43,4.29,145
2005-08,274,NAOMI JENNINGS,Karnal,India,2005-08-17,2005-08-23,59.88,12,9.31,2.33,2,2,6.43,5.14,146
2005-08,4,BARBARA JONES,Myingyan,Myanmar,2005-08-17,2005-08-23,38.91,9,6.05,1.63,2,2,6.43,5.51,147
2005-08,589,TRACY HERRMANN,Loja,Ecuador,2005-08-17,2005-08-23,44.91,9,6.98,1.63,2,2,6.43,5.51,148
2005-08,545,JULIO NOLAND,Konotop,Ukraine,2005-08-17,2005-08-23,35.92,8,5.59,1.4,2,2,6.43,5.71,149
2005-08,221,BESSIE MORRISON,Syrakusa,Italy,2005-08-16,2005-08-22,44.9,10,6.98,1.63,2,2,6.43,6.12,150
2005-08,193,KATIE ELLIOTT,Kisumu,Kenya,2005-08-17,2005-08-23,35.91,9,5.59,1.4,2,2,6.43,6.43,151
2005-08,167,SALLY PIERCE,Chandrapur,India,2005-08-17,2005-08-23,39.9,10,6.28,1.87,2,2,6.35,5.36,152
2005-08,29,ANGELA HERNANDEZ,Shimonoseki,Japan,2005-08-16,2005-08-22,55.87,13,8.85,2.1,2,2,6.32,6.19,153
2005-08,265,JENNIE TERRY,Olomouc,Czech Republic,2005-08-16,2005-08-22,37.93,7,6.05,1.87,2,2,6.27,3.75,154
2005-08,397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-08-16,2005-08-22,37.9,10,6.05,1.87,2,2,6.27,5.36,155
2005-08,168,REGINA BERRY,Jinchang,China,2005-08-17,2005-08-23,51.88,12,8.38,2.1,2,2,6.19,5.71,156
2005-08,299,JAMES GANNON,Hiroshima,Japan,2005-08-16,2005-08-22,35.92,8,5.82,1.4,2,2,6.17,5.71,157
2005-08,504,NATHANIEL ADAM,Joliet,United States,2005-08-17,2005-08-23,45.9,10,7.45,1.87,2,2,6.16,5.36,158
2005-08,337,JERRY JORDON,Onomichi,Japan,2005-08-16,2005-08-22,42.92,8,6.98,1.63,2,2,6.15,4.9,159
2005-08,63,ASHLEY RICHARDSON,Lincoln,United States,2005-08-16,2005-08-22,39.91,9,6.51,1.87,2,2,6.13,4.82,160
2005-08,506,LESLIE SEWARD,Pontianak,Indonesia,2005-08-17,2005-08-23,39.9,10,6.51,1.87,2,2,6.12,5.36,161
2005-08,216,NATALIE MEYER,Aparecida de Goinia,Brazil,2005-08-17,2005-08-23,29.93,7,4.89,1.17,2,2,6.12,6.0,162
2005-08,336,JOSHUA MARK,Rampur,India,2005-08-17,2005-08-23,39.91,9,6.52,1.4,2,2,6.12,6.43,163
2005-08,300,JOHN FARNSWORTH,Parbhani,India,2005-08-17,2005-08-23,53.9,10,8.85,2.1,2,2,6.09,4.76,164
2005-08,444,MARCUS HIDALGO,Tartu,Estonia,2005-08-17,2005-08-23,33.9,10,5.59,1.4,2,2,6.07,7.14,165
2005-08,40,AMANDA CARTER,Nador,Morocco,2005-08-16,2005-08-22,44.9,10,7.45,1.87,2,2,6.03,5.36,166
2005-08,411,NORMAN CURRIER,Cianjur,Indonesia,2005-08-17,2005-08-23,27.93,7,4.65,1.87,2,2,6.01,3.75,167
2005-08,229,TAMARA NGUYEN,Anpolis,Brazil,2005-08-17,2005-08-23,27.93,7,4.66,1.17,2,2,6.0,6.0,168
2005-08,268,NINA SOTO,Palghat (Palakkad),India,2005-08-16,2005-08-22,34.92,8,5.82,1.17,2,2,6.0,6.86,169
2005-08,211,STACEY MONTGOMERY,Fuyu,China,2005-08-17,2005-08-23,45.89,11,7.68,1.87,2,2,5.97,5.89,170
2005-08,368,HARRY ARCE,Najafabad,Iran,2005-08-17,2005-08-23,45.89,11,7.68,1.63,2,2,5.97,6.73,171
2005-08,417,TRAVIS ESTEP,al-Qatif,Saudi Arabia,2005-08-17,2005-08-23,31.91,9,5.35,1.4,2,2,5.96,6.43,172
2005-08,46,CATHERINE CAMPBELL,Moscow,Russian Federation,2005-08-17,2005-08-23,49.87,13,8.38,1.87,2,2,5.95,6.96,173
2005-08,59,CHERYL MURPHY,Mysore,India,2005-08-17,2005-08-23,42.91,9,7.22,1.17,2,2,5.94,7.71,174
2005-08,559,EVERETT BANDA,Bilbays,Egypt,2005-08-17,2005-08-23,39.92,8,6.74,2.33,2,2,5.92,3.43,175
2005-08,537,CLINTON BUFORD,Aurora,United States,2005-08-17,2005-08-23,28.93,7,4.89,1.17,2,2,5.92,6.0,176
2005-08,301,ROBERT BAUGHMAN,Kaliningrad,Russian Federation,2005-08-16,2005-08-22,21.96,4,3.72,0.93,2,2,5.9,4.29,177
2005-08,563,KEN PREWITT,Bucuresti,Romania,2005-08-17,2005-08-23,32.91,9,5.59,1.17,2,2,5.89,7.71,178
2005-08,436,TROY QUIGLEY,Vancouver,Canada,2005-08-17,2005-08-23,58.88,12,10.01,1.87,2,2,5.88,6.43,179
2005-08,304,DAVID ROYAL,Callao,Peru,2005-08-16,2005-08-22,25.94,6,4.42,1.17,2,2,5.87,5.14,180
2005-08,478,LEWIS LYMAN,Ashqelon,Israel,2005-08-17,2005-08-23,25.94,6,4.42,1.17,2,2,5.87,5.14,180
2005-08,452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-08-17,2005-08-23,25.92,8,4.42,0.93,2,2,5.86,8.57,182
2005-08,513,DUANE TUBBS,Yangor,Nauru,2005-08-17,2005-08-23,59.89,11,10.24,2.33,2,2,5.85,4.71,183
2005-08,53,HEATHER MORRIS,Nagareyama,Japan,2005-08-16,2005-08-22,33.91,9,5.82,1.17,2,2,5.82,7.71,184
2005-08,557,FELIX GAFFNEY,Vilnius,Lithuania,2005-08-17,2005-08-23,18.93,7,3.26,1.17,2,2,5.82,6.0,185
2005-08,546,KELLY KNOTT,Sanya,China,2005-08-17,2005-08-23,30.93,7,5.35,1.4,2,2,5.78,5.0,186
2005-08,393,PHILIP CAUSEY,Korolev,Russian Federation,2005-08-17,2005-08-23,34.89,11,6.05,1.4,2,2,5.76,7.86,187
2005-08,409,RODNEY MOELLER,Deba Habe,Nigeria,2005-08-15,2005-08-21,23.95,5,4.19,1.4,2,2,5.72,3.57,188
2005-08,113,CINDY FISHER,Cuman,Venezuela,2005-08-17,2005-08-23,31.93,7,5.59,1.4,2,2,5.72,5.0,189
2005-08,259,LENA JENSEN,Halisahar,India,2005-08-17,2005-08-23,64.87,13,11.41,2.1,2,2,5.68,6.19,190
2005-08,338,DENNIS GILMAN,Paarl,South Africa,2005-08-16,2005-08-22,28.93,7,5.12,1.4,2,2,5.65,5.0,191
2005-08,581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-08-17,2005-08-23,24.93,7,4.42,1.17,2,2,5.64,6.0,192
2005-08,267,MARGIE WADE,Lengshuijiang,China,2005-08-17,2005-08-23,45.91,9,8.15,2.1,2,2,5.64,4.29,193
2005-08,433,DON BONE,Naala-Porto,Mozambique,2005-08-17,2005-08-23,42.92,8,7.68,1.63,2,2,5.59,4.9,194
2005-08,501,RUBEN GEARY,Lublin,Poland,2005-08-17,2005-08-23,25.94,6,4.65,1.4,2,2,5.58,4.29,195
2005-08,116,VICTORIA GIBSON,Pemalang,Indonesia,2005-08-16,2005-08-22,34.93,7,6.28,1.63,2,2,5.56,4.29,196
2005-08,370,WAYNE TRUONG,Gulbarga,India,2005-08-17,2005-08-23,30.91,9,5.58,1.63,2,2,5.54,5.51,197
2005-08,341,PETER MENARD,Ede,Netherlands,2005-08-17,2005-08-23,30.93,7,5.59,1.17,2,2,5.53,6.0,198
2005-08,51,ALICE STEWART,Fontana,United States,2005-08-16,2005-08-22,49.88,12,9.07,2.57,2,2,5.5,4.68,199
2005-08,251,VICKIE BREWER,Halle/Saale,Germany,2005-08-17,2005-08-23,31.91,9,5.82,1.4,2,2,5.48,6.43,200
2005-08,200,JEANNE LAWSON,Ashgabat,Turkmenistan,2005-08-17,2005-08-23,41.94,6,7.68,1.63,2,2,5.46,3.67,201
2005-08,67,KELLY TORRES,Xiangtan,China,2005-08-16,2005-08-22,32.93,7,6.06,1.17,2,2,5.44,6.0,202
2005-08,91,LOIS BUTLER,Bandar Seri Begawan,Brunei,2005-08-17,2005-08-23,28.91,9,5.35,2.1,2,2,5.41,4.29,203
2005-08,223,MELINDA FERNANDEZ,Mandi Bahauddin,Pakistan,2005-08-17,2005-08-23,28.94,6,5.36,0.93,2,2,5.4,6.43,204
2005-08,324,GARY COY,Yuzhou,China,2005-08-16,2005-08-22,38.92,8,7.22,1.4,2,2,5.39,5.71,205
2005-08,408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-08-17,2005-08-23,43.89,11,8.15,1.87,2,2,5.39,5.89,206
2005-08,56,GLORIA COOK,Papeete,French Polynesia,2005-08-17,2005-08-23,39.92,8,7.45,1.87,2,2,5.36,4.29,207
2005-08,176,JUNE CARROLL,Skikda,Algeria,2005-08-17,2005-08-23,45.91,9,8.61,2.33,2,2,5.33,3.86,208
2005-08,120,SYLVIA ORTIZ,Dos Quebradas,Colombia,2005-08-16,2005-08-22,40.93,7,7.68,2.1,2,2,5.33,3.33,209
2005-08,482,MAURICE CRAWLEY,Coatzacoalcos,Mexico,2005-08-16,2005-08-22,30.93,7,5.82,1.17,2,2,5.31,6.0,210
2005-08,317,EDWARD BAUGH,Trshavn,Faroe Islands,2005-08-16,2005-08-22,41.9,10,7.91,1.87,2,2,5.29,5.36,211
2005-08,140,EVA RAMOS,Clarksville,United States,2005-08-17,2005-08-23,26.95,5,5.12,1.17,2,2,5.26,4.29,212
2005-08,375,AARON SELBY,Mwene-Ditu,"Congo, The Democratic Republic of the",2005-08-01,2005-08-07,27.93,7,5.36,1.17,2,2,5.22,6.0,213
2005-08,511,CHESTER BENNER,Suihua,China,2005-08-16,2005-08-22,28.95,5,5.59,1.4,2,2,5.18,3.57,214
2005-08,131,MONICA HICKS,Mukateve,Ukraine,2005-08-17,2005-08-23,40.89,11,7.91,1.87,2,2,5.17,5.89,215
2005-08,33,ANNA HILL,Alessandria,Italy,2005-08-16,2005-08-22,29.93,7,5.82,1.4,2,2,5.14,5.0,216
2005-08,505,RAFAEL ABNEY,Talavera,Philippines,2005-08-17,2005-08-23,17.95,5,3.49,0.93,2,2,5.14,5.36,217
2005-08,371,BILLY POULIN,Cabuyao,Philippines,2005-08-17,2005-08-23,41.91,9,8.15,1.4,2,2,5.14,6.43,218
2005-08,507,EDGAR RHOADS,Eskisehir,Turkey,2005-08-16,2005-08-22,24.95,5,4.89,1.17,2,2,5.1,4.29,219
2005-08,254,MAXINE SILVA,Poos de Caldas,Brazil,2005-08-17,2005-08-23,31.9,10,6.28,1.63,2,2,5.08,6.12,220
2005-08,269,CASSANDRA WALTERS,Salinas,United States,2005-08-17,2005-08-23,32.93,7,6.52,1.4,2,2,5.05,5.0,221
2005-08,410,CURTIS IRBY,Richmond Hill,Canada,2005-08-17,2005-08-23,59.88,12,11.87,2.57,2,2,5.04,4.68,222
2005-08,204,ROSEMARY SCHMIDT,Usak,Turkey,2005-08-16,2005-08-22,39.91,9,7.92,1.63,2,2,5.04,5.51,223
2005-08,339,WALTER PERRYMAN,Xinxiang,China,2005-08-15,2005-08-21,33.91,9,6.75,1.63,2,2,5.02,5.51,224
2005-08,356,GERALD FULTZ,Satna,India,2005-08-17,2005-08-23,47.89,11,9.54,2.33,2,2,5.02,4.71,225
2005-08,526,KARL SEAL,Cape Coral,United States,2005-08-16,2005-08-22,61.89,11,12.34,2.8,2,2,5.02,3.93,226
2005-08,207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-08-17,2005-08-23,41.93,7,8.38,2.1,2,2,5.0,3.33,227
2005-08,170,BEATRICE ARNOLD,Udaipur,India,2005-08-17,2005-08-23,35.93,7,7.22,1.4,2,2,4.98,5.0,228
2005-08,253,TERRY CARLSON,Miyakonojo,Japan,2005-08-16,2005-08-22,37.92,8,7.68,2.1,2,2,4.94,3.81,229
2005-08,58,JEAN BELL,Kuching,Malaysia,2005-08-16,2005-08-22,45.92,8,9.31,2.1,2,2,4.93,3.81,230
2005-08,44,MARIE TURNER,Lipetsk,Russian Federation,2005-08-16,2005-08-22,23.95,5,4.89,1.17,2,2,4.9,4.29,231
2005-08,128,MARJORIE TUCKER,Jastrzebie-Zdrj,Poland,2005-08-17,2005-08-23,40.89,11,8.38,2.1,2,2,4.88,5.24,232
2005-08,70,CHRISTINA RAMIREZ,al-Hawiya,Saudi Arabia,2005-08-17,2005-08-23,33.92,8,6.99,1.4,2,2,4.86,5.71,233
2005-08,96,DIANA ALEXANDER,Augusta-Richmond County,United States,2005-08-17,2005-08-23,33.92,8,6.99,1.4,2,2,4.86,5.71,233
2005-08,463,DARRELL POWER,Halifax,Canada,2005-08-16,2005-08-22,34.93,7,7.21,2.1,2,2,4.84,3.33,235
2005-08,438,BARRY LOVELACE,Kitwe,Zambia,2005-08-17,2005-08-23,35.93,7,7.45,1.87,2,2,4.82,3.75,236
2005-08,283,FELICIA SUTTON,Korla,China,2005-08-17,2005-08-23,17.94,6,3.72,1.4,2,2,4.82,4.29,237
2005-08,462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-08-17,2005-08-23,53.89,11,11.17,2.57,2,2,4.82,4.29,238
2005-08,214,KRISTIN JOHNSTON,Sunnyvale,United States,2005-08-17,2005-08-23,36.9,10,7.68,1.63,2,2,4.8,6.12,239
2005-08,114,GRACE ELLIS,Duisburg,Germany,2005-08-17,2005-08-23,39.9,10,8.38,1.63,2,2,4.76,6.12,240
2005-08,288,BOBBIE CRAIG,Valle de Santiago,Mexico,2005-08-16,2005-08-22,19.91,9,4.19,1.17,2,2,4.75,7.71,241
2005-08,112,ROSA REYNOLDS,Lancaster,United States,2005-08-17,2005-08-23,53.89,11,11.41,2.33,2,2,4.72,4.71,242
2005-08,347,RYAN SALISBURY,Daugavpils,Latvia,2005-08-17,2005-08-23,44.92,8,9.54,2.33,2,2,4.71,3.43,243
2005-08,524,JARED ELY,Purwakarta,Indonesia,2005-08-16,2005-08-22,22.94,6,4.89,0.7,2,2,4.69,8.57,244
2005-08,584,SALVADOR TEEL,Banjul,Gambia,2005-08-16,2005-08-22,46.91,9,10.01,2.57,2,2,4.69,3.51,245
2005-08,241,HEIDI LARSON,Xiangfan,China,2005-08-17,2005-08-23,35.91,9,7.68,2.1,2,2,4.68,4.29,246
2005-08,280,TRACEY BARRETT,Owo,Nigeria,2005-08-17,2005-08-23,50.91,9,10.94,2.8,2,2,4.65,3.21,247
2005-08,276,BRANDY GRAVES,Warren,United States,2005-08-17,2005-08-23,41.91,9,9.08,2.33,2,2,4.62,3.86,248
2005-08,553,MAX PITT,Novi Sad,Yugoslavia,2005-08-17,2005-08-23,13.96,4,3.03,0.7,2,2,4.61,5.71,249
2005-08,156,BERTHA FERGUSON,Ondo,Nigeria,2005-08-16,2005-08-22,27.92,8,6.05,1.4,2,2,4.61,5.71,250
2005-08,314,GEORGE LINTON,Sorocaba,Brazil,2005-08-17,2005-08-23,45.89,11,10.01,2.1,2,2,4.58,5.24,251
2005-08,440,BERNARD COLBY,Dhule (Dhulia),India,2005-08-17,2005-08-23,30.92,8,6.75,1.4,2,2,4.58,5.71,252
2005-08,52,JULIE SANCHEZ,A Corua (La Corua),Spain,2005-08-17,2005-08-23,35.92,8,7.91,2.33,2,2,4.54,3.43,253
2005-08,5,ELIZABETH BROWN,Nantou,Taiwan,2005-08-16,2005-08-22,37.91,9,8.37,2.57,2,2,4.53,3.51,254
2005-08,192,LAURIE LAWRENCE,Firozabad,India,2005-08-17,2005-08-23,38.93,7,8.61,1.87,2,2,4.52,3.75,255
2005-08,344,HENRY BILLINGSLEY,Nukualofa,Tonga,2005-08-16,2005-08-22,19.94,6,4.42,0.93,2,2,4.51,6.43,256
2005-08,437,RANDALL NEUMANN,La Romana,Dominican Republic,2005-08-16,2005-08-22,23.95,5,5.35,1.4,2,2,4.47,3.57,257
2005-08,303,WILLIAM SATTERFIELD,Sanaa,Yemen,2005-08-17,2005-08-23,25.92,8,5.82,1.63,2,2,4.46,4.9,258
2005-08,55,DORIS REED,Balaiha,Russian Federation,2005-08-16,2005-08-22,26.94,6,6.05,1.4,2,2,4.45,4.29,259
2005-08,151,MEGAN PALMER,Laiwu,China,2005-08-17,2005-08-23,29.92,8,6.75,1.87,2,2,4.43,4.29,260
2005-08,298,ERIKA PENA,Oulu,Finland,2005-08-17,2005-08-23,30.92,8,6.99,1.4,2,2,4.43,5.71,261
2005-08,260,CHRISTY VARGAS,Datong,China,2005-08-15,2005-08-21,32.91,9,7.45,2.1,2,2,4.42,4.29,262
2005-08,533,JESSIE MILAM,Binzhou,China,2005-08-17,2005-08-23,41.92,8,9.54,2.33,2,2,4.39,3.43,263
2005-08,445,MICHEAL FORMAN,Escobar,Argentina,2005-08-17,2005-08-23,45.9,10,10.48,2.33,2,2,4.38,4.29,264
2005-08,575,ISAAC OGLESBY,Cuernavaca,Mexico,2005-08-17,2005-08-23,39.92,8,9.31,2.33,2,2,4.29,3.43,265
2005-08,172,BERNICE WILLIS,Batman,Turkey,2005-08-16,2005-08-22,42.92,8,10.01,2.33,2,2,4.29,3.43,266
2005-08,351,JACK FOUST,Zeleznogorsk,Russian Federation,2005-08-17,2005-08-23,22.95,5,5.35,1.4,2,2,4.29,3.57,267
2005-08,349,JOE GILLILAND,Imus,Philippines,2005-08-17,2005-08-23,45.92,8,10.71,2.33,2,2,4.29,3.43,268
2005-08,32,AMY LOPEZ,Jhansi,India,2005-08-15,2005-08-21,32.94,6,7.68,1.63,2,2,4.29,3.67,269
2005-08,431,JOEL FRANCISCO,Sucre,Bolivia,2005-08-17,2005-08-23,22.94,6,5.36,1.17,2,2,4.28,5.14,270
2005-08,359,WILLIE MARKHAM,Almirante Brown,Argentina,2005-08-17,2005-08-23,22.93,7,5.35,1.4,2,2,4.28,5.0,271
2005-08,401,TONY CARRANZA,Koriyama,Japan,2005-08-17,2005-08-23,25.91,9,6.05,1.4,2,2,4.28,6.43,272
2005-08,451,JIM REA,El Fuerte,Mexico,2005-08-17,2005-08-23,31.89,11,7.45,1.4,2,2,4.28,7.86,273
2005-08,72,THERESA WATSON,Taguig,Philippines,2005-08-16,2005-08-22,32.87,13,7.68,1.63,2,2,4.28,7.96,274
2005-08,302,MICHAEL SILVERMAN,Tiefa,China,2005-08-17,2005-08-23,44.9,10,10.71,2.33,2,2,4.19,4.29,275
2005-08,532,NEIL RENNER,Cam Ranh,Vietnam,2005-08-17,2005-08-23,42.91,9,10.25,2.1,2,2,4.19,4.29,276
2005-08,173,AUDREY RAY,Graz,Austria,2005-08-17,2005-08-23,30.93,7,7.45,1.63,2,2,4.15,4.29,277
2005-08,322,JASON MORRISSEY,Baha Blanca,Argentina,2005-08-17,2005-08-23,29.95,5,7.22,1.63,2,2,4.15,3.06,278
2005-08,264,GWENDOLYN MAY,Higashiosaka,Japan,2005-08-17,2005-08-23,26.93,7,6.52,1.4,2,2,4.13,5.0,279
2005-08,9,MARGARET MOORE,Masqat,Oman,2005-08-15,2005-08-21,19.95,5,4.89,1.4,2,2,4.08,3.57,280
2005-08,205,EILEEN CARR,Ciudad del Este,Paraguay,2005-08-16,2005-08-22,19.94,6,4.89,0.93,2,2,4.08,6.43,281
2005-08,373,LOUIS LEONE,Tanauan,Philippines,2005-08-16,2005-08-22,57.88,12,14.2,3.03,2,2,4.08,3.96,282
2005-08,555,DWIGHT LOMBARDI,Chatsworth,South Africa,2005-08-16,2005-08-22,33.92,8,8.38,1.63,2,2,4.05,4.9,283
2005-08,175,ANNETTE OLSON,Allappuzha (Alleppey),India,2005-08-16,2005-08-22,32.93,7,8.15,2.1,2,2,4.04,3.33,284
2005-08,71,KATHY JAMES,Baybay,Philippines,2005-08-17,2005-08-23,31.93,7,7.91,2.33,2,2,4.04,3.0,285
2005-08,258,MYRTLE FLEMING,Santiago de los Caballeros,Dominican Republic,2005-08-16,2005-08-22,31.94,6,7.91,1.87,2,2,4.04,3.21,286
2005-08,108,TRACY COLE,Huixquilucan,Mexico,2005-08-17,2005-08-23,31.93,7,7.92,1.4,2,2,4.03,5.0,287
