suspicious_payment_sum_rank,customer_id,customer_name,customer_city,customer_country,window_start_date,window_end_date,window_sum_7d,window_count_7d,avg_prev30_window_sum_7d,avg_prev30_window_count_7d,sum_spike_ratio,payment_staff,payment_stores,distinct_rented_films,total_suspicious_payment_sum
239,414,VINCENT RALSTON,Allende,Mexico,2005-08-14,2005-08-20,26.92,8,6.97,2.67,3.86,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,34.9
239,361,LAWRENCE LAWTON,Yaound,Cameroon,2005-07-26,2005-08-01,18.94,6,6.31,2.67,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,34.9
240,283,FELICIA SUTTON,Korla,China,2005-07-06,2005-07-12,34.89,11,9.63,3.33,3.62,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,34.89
240,283,FELICIA SUTTON,Korla,China,2005-07-05,2005-07-11,29.9,10,9.63,3.33,3.1,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,34.89
241,64,JUDITH COX,Daxian,China,2005-07-06,2005-07-12,34.88,12,2.49,1.5,14.04,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",12,34.88
241,64,JUDITH COX,Daxian,China,2005-07-05,2005-07-11,30.91,9,2.49,1.5,12.44,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,34.88
241,64,JUDITH COX,Daxian,China,2005-07-03,2005-07-09,27.92,8,2.49,1.5,11.24,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,34.88
241,64,JUDITH COX,Daxian,China,2005-07-02,2005-07-08,19.95,5,2.49,1.5,8.03,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,34.88
242,17,DONNA THOMPSON,Elista,Russian Federation,2005-07-24,2005-07-30,33.94,6,8.98,2.5,3.78,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,33.94
242,25,DEBORAH WALKER,Shikarpur,Pakistan,2005-06-15,2005-06-21,33.94,6,9.49,1.5,3.58,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,33.94
242,25,DEBORAH WALKER,Shikarpur,Pakistan,2005-06-14,2005-06-20,28.95,5,9.49,1.5,3.05,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,33.94
243,199,BETH FRANKLIN,Haiphong,Vietnam,2005-07-06,2005-07-12,33.93,7,7.31,2.0,4.64,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,33.93
243,301,ROBERT BAUGHMAN,Kaliningrad,Russian Federation,2005-07-06,2005-07-12,33.93,7,5.31,2.0,6.39,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,33.93
243,549,NELSON CHRISTENSON,Santiago de Compostela,Spain,2005-07-26,2005-08-01,33.93,7,8.48,2.5,4.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,33.93
243,576,MORRIS MCCARTER,Fengshan,Taiwan,2005-06-15,2005-06-21,33.93,7,3.49,1.5,9.74,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,33.93
243,549,NELSON CHRISTENSON,Santiago de Compostela,Spain,2005-07-25,2005-07-31,32.94,6,8.48,2.5,3.89,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,33.93
243,301,ROBERT BAUGHMAN,Kaliningrad,Russian Federation,2005-07-04,2005-07-10,26.94,6,5.31,2.0,5.07,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,33.93
243,576,MORRIS MCCARTER,Fengshan,Taiwan,2005-06-13,2005-06-19,26.94,6,3.49,1.5,7.73,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,33.93
243,199,BETH FRANKLIN,Haiphong,Vietnam,2005-07-04,2005-07-10,25.95,5,7.31,2.0,3.55,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,33.93
244,52,JULIE SANCHEZ,A Corua (La Corua),Spain,2005-07-27,2005-08-02,33.9,10,9.22,3.25,3.68,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,33.9
244,52,JULIE SANCHEZ,A Corua (La Corua),Spain,2005-07-26,2005-08-01,32.91,9,9.22,3.25,3.57,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,33.9
244,52,JULIE SANCHEZ,A Corua (La Corua),Spain,2005-07-25,2005-07-31,30.93,7,9.22,3.25,3.36,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,33.9
245,591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-07-04,2005-07-10,32.95,5,4.98,2.0,6.62,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,32.95
246,284,SONIA GREGORY,Benin City,Nigeria,2005-07-05,2005-07-11,32.94,6,5.65,1.67,5.83,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,32.94
246,284,SONIA GREGORY,Benin City,Nigeria,2005-07-03,2005-07-09,26.95,5,5.65,1.67,4.77,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,32.94
247,172,BERNICE WILLIS,Batman,Turkey,2005-07-06,2005-07-12,32.94,6,2.31,2.0,14.24,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,32.94
247,172,BERNICE WILLIS,Batman,Turkey,2005-07-05,2005-07-11,26.95,5,2.31,2.0,11.65,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,32.94
248,149,VALERIE BLACK,Brockton,United States,2005-06-13,2005-06-19,32.93,7,4.99,1.0,6.6,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.93
248,171,DOLORES WAGNER,Ipoh,Malaysia,2005-06-15,2005-06-21,32.93,7,9.99,1.0,3.3,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.93
248,214,KRISTIN JOHNSTON,Sunnyvale,United States,2005-07-27,2005-08-02,32.93,7,9.47,3.0,3.48,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,32.93
248,292,MISTY LAMBERT,Sharja,United Arab Emirates,2005-07-06,2005-07-12,32.93,7,9.73,2.5,3.39,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.93
248,296,RAMONA HALE,Patiala,India,2005-07-05,2005-07-11,32.93,7,5.98,2.0,5.51,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.93
248,149,VALERIE BLACK,Brockton,United States,2005-06-12,2005-06-18,31.94,6,4.99,1.0,6.4,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,32.93
248,296,RAMONA HALE,Patiala,India,2005-07-04,2005-07-10,21.95,5,5.98,2.0,3.67,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,32.93
249,38,MARTHA GONZALEZ,Chisinau,Moldova,2005-07-06,2005-07-12,32.92,8,9.47,3.25,3.48,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,32.92
249,128,MARJORIE TUCKER,Jastrzebie-Zdrj,Poland,2005-07-06,2005-07-12,32.92,8,8.98,2.0,3.67,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,32.92
249,165,LORRAINE STEPHENS,Hami,China,2005-07-05,2005-07-11,32.92,8,5.49,1.5,6.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,32.92
249,597,FREDDIE DUGGAN,Sullana,Peru,2005-07-27,2005-08-02,32.92,8,8.97,3.0,3.67,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,32.92
249,165,LORRAINE STEPHENS,Hami,China,2005-07-04,2005-07-10,31.93,7,5.49,1.5,5.82,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.92
249,397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-07-05,2005-07-11,27.93,7,6.99,1.5,4.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,32.92
249,397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-07-06,2005-07-12,26.93,7,6.65,1.33,4.05,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,32.92
249,397,JIMMY SCHRADER,Atinsk,Russian Federation,2005-07-04,2005-07-10,21.95,5,6.99,1.5,3.14,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,32.92
249,165,LORRAINE STEPHENS,Hami,China,2005-07-03,2005-07-09,19.95,5,5.49,1.5,3.64,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,32.92
250,170,BEATRICE ARNOLD,Udaipur,India,2005-07-04,2005-07-10,32.92,8,5.49,1.5,6.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,32.92
250,170,BEATRICE ARNOLD,Udaipur,India,2005-07-03,2005-07-09,16.95,5,5.49,1.5,3.09,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,32.92
251,354,JUSTIN NGO,Santo Andr,Brazil,2005-07-06,2005-07-12,32.91,9,8.98,2.5,3.67,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,32.91
251,474,DUSTIN GILLETTE,Emmen,Netherlands,2005-08-17,2005-08-23,32.91,9,8.31,2.33,3.96,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,32.91
251,354,JUSTIN NGO,Santo Andr,Brazil,2005-07-05,2005-07-11,27.92,8,8.98,2.5,3.11,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,32.91
251,354,JUSTIN NGO,Santo Andr,Brazil,2005-07-04,2005-07-10,26.93,7,8.98,2.5,3.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.91
251,474,DUSTIN GILLETTE,Emmen,Netherlands,2005-08-16,2005-08-22,25.92,8,8.31,2.33,3.12,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,32.91
252,126,ELLEN SIMPSON,Po,Brazil,2005-07-06,2005-07-12,32.91,9,2.99,1.0,11.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,32.91
252,126,ELLEN SIMPSON,Po,Brazil,2005-07-04,2005-07-10,24.93,7,2.99,1.0,8.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,32.91
252,126,ELLEN SIMPSON,Po,Brazil,2005-07-03,2005-07-09,23.94,6,2.99,1.0,8.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,32.91
252,126,ELLEN SIMPSON,Po,Brazil,2005-07-02,2005-07-08,22.95,5,2.99,1.0,7.68,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,32.91
253,224,PEARL GARZA,Jodhpur,India,2005-08-17,2005-08-23,32.9,10,9.3,3.33,3.54,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,32.9
253,224,PEARL GARZA,Jodhpur,India,2005-08-16,2005-08-22,30.91,9,9.3,3.33,3.32,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,32.9
254,51,ALICE STEWART,Fontana,United States,2005-07-04,2005-07-10,31.95,5,2.98,2.0,10.72,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,31.95
255,204,ROSEMARY SCHMIDT,Usak,Turkey,2005-06-13,2005-06-19,31.94,6,7.73,2.5,4.13,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,31.94
255,362,NICHOLAS BARFIELD,Belm,Brazil,2005-07-06,2005-07-12,31.94,6,8.97,3.0,3.56,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,31.94
255,204,ROSEMARY SCHMIDT,Usak,Turkey,2005-06-12,2005-06-18,26.95,5,7.73,2.5,3.49,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,31.94
255,362,NICHOLAS BARFIELD,Belm,Brazil,2005-07-05,2005-07-11,26.95,5,8.97,3.0,3.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,31.94
256,491,RICK MATTOX,Mit Ghamr,Egypt,2005-06-15,2005-06-21,31.93,7,3.49,1.5,9.16,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.93
256,491,RICK MATTOX,Mit Ghamr,Egypt,2005-06-14,2005-06-20,27.94,6,3.49,1.5,8.02,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,31.93
256,491,RICK MATTOX,Mit Ghamr,Egypt,2005-06-12,2005-06-18,22.95,5,3.49,1.5,6.59,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,31.93
257,118,KIM CRUZ,Grand Prairie,United States,2005-07-25,2005-07-31,31.93,7,3.48,2.5,9.19,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,31.93
257,118,KIM CRUZ,Grand Prairie,United States,2005-07-24,2005-07-30,29.94,6,3.48,2.5,8.62,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,31.93
257,118,KIM CRUZ,Grand Prairie,United States,2005-07-23,2005-07-29,24.95,5,3.48,2.5,7.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,31.93
258,1,MARY SMITH,Sasebo,Japan,2005-06-15,2005-06-21,31.93,7,3.49,1.5,9.16,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,31.93
258,85,ANNE POWELL,Bradford,United Kingdom,2005-07-27,2005-08-02,31.93,7,5.98,2.5,5.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.93
258,95,PAULA BRYANT,Pathankot,India,2005-07-26,2005-08-01,31.93,7,9.98,2.5,3.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.93
258,136,ANITA MORALES,Hubli-Dharwad,India,2005-08-17,2005-08-23,31.93,7,3.99,1.5,8.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.93
258,258,MYRTLE FLEMING,Santiago de los Caballeros,Dominican Republic,2005-07-05,2005-07-11,31.93,7,6.65,2.0,4.8,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.93
258,299,JAMES GANNON,Hiroshima,Japan,2005-06-15,2005-06-21,31.93,7,10.49,1.5,3.05,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,31.93
258,95,PAULA BRYANT,Pathankot,India,2005-07-25,2005-07-31,30.94,6,9.98,2.5,3.1,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,31.93
258,1,MARY SMITH,Sasebo,Japan,2005-06-12,2005-06-18,27.94,6,3.49,1.5,8.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,31.93
258,136,ANITA MORALES,Hubli-Dharwad,India,2005-08-15,2005-08-21,26.94,6,3.99,1.5,6.76,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,31.93
258,258,MYRTLE FLEMING,Santiago de los Caballeros,Dominican Republic,2005-07-04,2005-07-10,26.94,6,6.65,2.0,4.05,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,31.93
258,85,ANNE POWELL,Bradford,United Kingdom,2005-07-26,2005-08-01,22.94,6,5.98,2.5,3.84,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,31.93
259,173,AUDREY RAY,Graz,Austria,2005-07-05,2005-07-11,31.92,8,9.72,2.75,3.28,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,31.92
259,197,SUE PETERS,Changzhou,China,2005-06-13,2005-06-19,31.92,8,9.96,4.0,3.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,31.92
260,40,AMANDA CARTER,Nador,Morocco,2005-07-26,2005-08-01,31.92,8,8.31,2.67,3.84,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,31.92
260,404,STANLEY SCROGGINS,Omiya,Japan,2005-07-06,2005-07-12,31.92,8,9.98,2.5,3.2,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,31.92
260,404,STANLEY SCROGGINS,Omiya,Japan,2005-07-05,2005-07-11,30.93,7,9.98,2.5,3.1,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,31.92
260,40,AMANDA CARTER,Nador,Morocco,2005-07-25,2005-07-31,28.93,7,8.31,2.67,3.48,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.92
261,351,JACK FOUST,Zeleznogorsk,Russian Federation,2005-07-06,2005-07-12,31.91,9,7.65,2.0,4.17,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,31.91
262,530,DARRYL ASHCRAFT,Ezeiza,Argentina,2005-07-27,2005-08-02,31.91,9,8.48,2.5,3.77,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,31.91
262,530,DARRYL ASHCRAFT,Ezeiza,Argentina,2005-07-26,2005-08-01,30.92,8,8.48,2.5,3.65,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,31.91
263,320,ANTHONY SCHWAB,Tafuna,American Samoa,2005-07-27,2005-08-02,31.91,9,7.48,2.5,4.27,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,31.91
263,320,ANTHONY SCHWAB,Tafuna,American Samoa,2005-07-25,2005-07-31,30.92,8,7.48,2.5,4.14,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,31.91
263,320,ANTHONY SCHWAB,Tafuna,American Samoa,2005-07-23,2005-07-29,29.93,7,7.48,2.5,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,31.91
264,590,SETH HANNON,al-Manama,Bahrain,2005-06-14,2005-06-20,30.95,5,3.99,1.0,7.76,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,30.95
265,89,JULIA FLORES,La Plata,Argentina,2005-06-13,2005-06-19,30.95,5,5.65,2.0,5.48,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,30.95
265,504,NATHANIEL ADAM,Joliet,United States,2005-07-03,2005-07-09,30.95,5,5.49,1.5,5.64,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,30.95
266,372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-07-06,2005-07-12,30.94,6,7.65,2.0,4.05,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,30.94
266,432,EDWIN BURK,Newcastle,South Africa,2005-07-05,2005-07-11,30.94,6,9.65,2.0,3.21,Mike Hillyer (#1),store #1,6,30.94
266,372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-07-04,2005-07-10,25.95,5,7.65,2.0,3.39,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,30.94
267,134,EMMA BOYD,Qalyub,Egypt,2005-07-27,2005-08-02,30.93,7,7.31,2.0,4.23,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,30.93
267,233,LILLIE KIM,Idfu,Egypt,2005-07-06,2005-07-12,30.93,7,8.48,2.5,3.65,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,30.93
267,233,LILLIE KIM,Idfu,Egypt,2005-07-05,2005-07-11,27.94,6,8.48,2.5,3.3,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,30.93
268,343,DOUGLAS GRAF,Mexicali,Mexico,2005-06-15,2005-06-21,30.93,7,5.99,1.5,5.17,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,30.93
268,343,DOUGLAS GRAF,Mexicali,Mexico,2005-06-14,2005-06-20,29.94,6,5.99,1.5,5.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,30.93
268,343,DOUGLAS GRAF,Mexicali,Mexico,2005-06-12,2005-06-18,20.95,5,5.99,1.5,3.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,30.93
269,282,JENNY CASTRO,Ponce,Puerto Rico,2005-07-04,2005-07-10,30.93,7,7.64,2.33,4.05,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,30.93
269,282,JENNY CASTRO,Ponce,Puerto Rico,2005-07-03,2005-07-09,23.94,6,7.64,2.33,3.13,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,30.93
270,162,LAUREN HUDSON,Le Mans,France,2005-07-27,2005-08-02,30.93,7,2.99,1.0,10.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,30.93
270,162,LAUREN HUDSON,Le Mans,France,2005-07-25,2005-07-31,29.94,6,2.99,1.0,10.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,30.93
271,79,RACHEL BARNES,Kamakura,Japan,2005-07-05,2005-07-11,30.92,8,7.98,2.0,3.87,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,30.92
271,79,RACHEL BARNES,Kamakura,Japan,2005-07-04,2005-07-10,24.93,7,7.98,2.0,3.12,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,30.92
272,60,MILDRED BAILEY,Jaipur,India,2005-07-27,2005-08-02,30.92,8,6.98,2.0,4.43,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,30.92
272,543,LANCE PEMBERTON,Beni-Mellal,Morocco,2005-07-27,2005-08-02,30.92,8,7.98,2.0,3.87,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,30.92
273,463,DARRELL POWER,Halifax,Canada,2005-07-26,2005-08-01,27.92,8,7.47,3.5,3.74,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,30.91
273,463,DARRELL POWER,Halifax,Canada,2005-07-27,2005-08-02,23.92,8,7.31,2.67,3.27,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,30.91
273,463,DARRELL POWER,Halifax,Canada,2005-07-25,2005-07-31,22.94,6,7.47,3.5,3.07,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,30.91
274,417,TRAVIS ESTEP,al-Qatif,Saudi Arabia,2005-07-05,2005-07-11,29.95,5,3.99,1.0,7.51,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,29.95
275,421,LEE HAWKS,Pudukkottai,India,2005-07-05,2005-07-11,29.95,5,8.65,2.0,3.46,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,29.95
276,70,CHRISTINA RAMIREZ,al-Hawiya,Saudi Arabia,2005-07-27,2005-08-02,29.94,6,3.99,1.5,7.51,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,29.94
276,120,SYLVIA ORTIZ,Dos Quebradas,Colombia,2005-06-14,2005-06-20,29.94,6,8.49,1.5,3.53,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,29.94
276,253,TERRY CARLSON,Miyakonojo,Japan,2005-06-13,2005-06-19,29.94,6,9.48,2.5,3.16,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,29.94
276,120,SYLVIA ORTIZ,Dos Quebradas,Colombia,2005-06-13,2005-06-19,26.95,5,8.49,1.5,3.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,29.94
276,70,CHRISTINA RAMIREZ,al-Hawiya,Saudi Arabia,2005-07-23,2005-07-29,19.95,5,3.99,1.5,5.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,29.94
277,104,RITA GRAHAM,Toulon,France,2005-07-03,2005-07-09,29.94,6,5.98,2.5,5.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,29.94
277,104,RITA GRAHAM,Toulon,France,2005-07-02,2005-07-08,27.95,5,5.98,2.5,4.68,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,29.94
278,298,ERIKA PENA,Oulu,Finland,2005-07-27,2005-08-02,29.94,6,9.46,3.67,3.16,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,29.94
279,239,MINNIE ROMERO,Ciomas,Indonesia,2005-05-25,2005-05-31,28.95,5,4.99,1.0,5.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,28.95
279,400,BRYAN HARDISON,Dallas,United States,2005-07-06,2005-07-12,28.95,5,6.48,2.0,4.47,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,28.95
280,218,VERA MCCOY,Kabul,Afghanistan,2005-07-25,2005-07-31,28.95,5,7.98,2.0,3.63,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,28.95
281,208,LUCY WHEELER,Balurghat,India,2005-07-06,2005-07-12,28.93,7,7.72,3.0,3.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,28.93
281,208,LUCY WHEELER,Balurghat,India,2005-07-05,2005-07-11,26.94,6,7.72,3.0,3.49,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,28.93
282,360,RALPH MADRIGAL,Arecibo,Puerto Rico,2005-07-06,2005-07-12,28.93,7,9.31,2.33,3.11,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,28.93
283,8,SUSAN WILSON,Hamilton,New Zealand,2005-07-05,2005-07-11,28.92,8,8.65,2.0,3.34,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,28.92
283,151,MEGAN PALMER,Laiwu,China,2005-07-26,2005-08-01,28.92,8,5.98,2.5,4.84,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,28.92
283,151,MEGAN PALMER,Laiwu,China,2005-07-25,2005-07-31,20.94,6,5.98,2.5,3.5,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,28.92
284,115,WENDY HARRISON,Nezahualcyotl,Mexico,2005-07-06,2005-07-12,28.91,9,7.48,2.5,3.87,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,28.91
285,155,GAIL KNIGHT,Bern,Switzerland,2005-06-15,2005-06-21,27.95,5,2.99,1.0,9.35,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,27.95
285,460,LEON BOSTIC,Florencia,Colombia,2005-07-06,2005-07-12,27.95,5,0.99,1.0,28.23,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,27.95
285,524,JARED ELY,Purwakarta,Indonesia,2005-07-06,2005-07-12,27.95,5,6.31,2.0,4.43,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,27.95
286,113,CINDY FISHER,Cuman,Venezuela,2005-06-14,2005-06-20,27.94,6,1.49,1.5,18.81,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,27.94
286,161,GERALDINE PERKINS,Tel Aviv-Jaffa,Israel,2005-07-06,2005-07-12,27.94,6,4.99,1.5,5.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,27.94
286,310,DANIEL CABRAL,Ibirit,Brazil,2005-06-13,2005-06-19,27.94,6,0.99,1.0,28.22,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,27.94
286,369,FRED WHEAT,Jurez,Mexico,2005-07-04,2005-07-10,27.94,6,0.99,1.0,28.22,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,27.94
286,383,MARTIN BALES,Namibe,Angola,2005-06-14,2005-06-20,27.94,6,5.49,1.5,5.09,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,27.94
286,310,DANIEL CABRAL,Ibirit,Brazil,2005-06-12,2005-06-18,24.95,5,0.99,1.0,25.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,27.94
286,383,MARTIN BALES,Namibe,Angola,2005-06-13,2005-06-19,24.95,5,5.49,1.5,4.55,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,27.94
